Rec ID,Record ID,Date,Description,Document No,Company Name,Part Number,Item description,Unit Price,Qty,Availability,BackOrder,Lost Sales,Closed Qty,Weighed Item,Group,qEnim,Comment,Expected delivery,Balance,Company ID,Third code,Priority code,Current Stock,PrsYpApPSec,Sales Orders,Sales-Back Order,Branch ID,Employee,Supplier
896254,10,2024/10/01  ,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SLOW,0.00,0.00,0.00,56.00,1,161,UR
912653,15,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,19.07,8.00,0.00,8,0.00,0.00,0,,0,,,0.00,IE0109001,,SLOW,0.00,0.00,0.00,56.00,1,161,UR
912653,37,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,6.00,0.00,4,0.00,2.00,0,55015|2,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,13.00,1,161,UR
906952,31,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,13.00,1,161,UR
904652,34,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC309R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI-SEAT-VW,40.63,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,13.00,1,161,UR
912653,79,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC467R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ SEAT-SKODA,19.44,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912650,6,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC006L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ.ΑΡΙΣΤΕΡΗ MINI,21.04,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
906952,49,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC279L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ CHEVROLET,22.18,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912650,82,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC279L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ CHEVROLET,22.18,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,60,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC388L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ HYUNDAI,24.24,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,47,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC333L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ MITSUBISHI,21.17,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
904652,35,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC333L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ MITSUBISHI,21.17,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912650,75,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC247L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ NISSAN,20.39,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
904652,28,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC236L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΑΡΙΣΤΕΡΗ VW,17.69,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,31,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC279R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CHEVROLET,22.18,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
900927,23,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC124R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CITROEN,19.85,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,10.00,1,161,UR
906952,24,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC124R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ CITROEN,19.85,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,10.00,1,161,UR
912653,61,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC388R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ HYUNDAI,24.24,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,62,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC391R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ HYUNDAI,21.10,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,48,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC333R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ MITSUBISHI,21.17,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
904652,36,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC333R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘΙΑ ΔΕΞΙΑ MITSUBISHI,21.17,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
904652,49,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC626L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,19.92,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
896254,19,2024/10/01  ,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306,(GAZ) COMLINE IRELAND LIMITED,CBC565R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,21.38,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,86,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC564L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,20.47,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,87,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC565R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,21.38,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,88,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC566L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,17.34,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,89,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC566R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,17.34,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,90,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC593R,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,16.43,2.00,0.00,1,0.00,1.00,0,55015|1,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,1.00,1,161,UR
912653,91,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC626L,ΔΑΓΚΑΝΕΣ ΦΡΕΝΩΝ,19.92,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912665,7,2025/01/16  ,NON EUR1 BRAKE DISC,215110,(GAZ) COMLINE IRELAND LIMITED,ADC1043V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.HYUNDAI,13.15,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SLOW,0.00,30.00,0.00,5.00,1,161,TL
887241,8,2024/07/30  ,NON EUR1 BRAKE DISC,183807,(GAZ) COMLINE IRELAND LIMITED,ADC0550V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.HONDA,19.45,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,OBS,2.00,0.00,0.00,2.00,1,161,CAP
897547,37,2024/10/08  ,NON EUR1 BRAKE DISC+BRAKE PAD,197605,(GAZ) COMLINE IRELAND LIMITED,ADC1679V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MERCEDES,28.37,6.00,0.00,4,0.00,2.00,0,,0,,,0.00,IE0109001,,V-SLOW,20.00,0.00,0.00,4.00,1,161,TL
912665,19,2025/01/16  ,NON EUR1 BRAKE DISC,215110,(GAZ) COMLINE IRELAND LIMITED,ADC1478,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. AUDI,15.69,8.00,0.00,8,0.00,0.00,0,,0,,,0.00,IE0109001,,MED,6.00,0.00,4.00,46.00,1,161,CY
900931,49,2024/10/29  ,NON EUR1 - BRAKE DISC,202306,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. BMW,34.78,6.00,0.00,5,0.00,1.00,0,,0,,,0.00,IE0109001,,V-SLOW,8.00,0.00,3.00,6.00,1,161,TL
904655,47,2024/11/19  ,NON EUR1 BRAKE DISC + BRAKE PAD,206305,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. BMW,34.78,2.00,0.00,1,0.00,1.00,0,54113|1,0,,,0.00,IE0109001,,V-SLOW,8.00,0.00,3.00,6.00,1,161,TL
902082,82,2024/11/05  ,NON EUR1 BRAKE DISC,203406,(GAZ) COMLINE IRELAND LIMITED,ADC2723,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. CITROEN,13.98,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SLOW,6.00,0.00,4.00,26.00,1,161,TL
912665,40,2025/01/16  ,NON EUR1 BRAKE DISC,215110,(GAZ) COMLINE IRELAND LIMITED,ADC3002,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. CITROEN-PEUGEOT,33.47,8.00,0.00,8,0.00,0.00,0,,0,,,0.00,IE0109001,,FAST,97.00,106.00,0.00,8.00,1,161,TL
902082,15,2024/11/05  ,NON EUR1 BRAKE DISC,203406,(GAZ) COMLINE IRELAND LIMITED,ADC1099,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. HYUNDAI,15.81,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,V-SLOW,7.00,0.00,3.00,1.00,1,161,IBERICA
893465,49,2024/09/13  ,NON EUR1 BRAKE DISC,192401,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,63.56,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,OBS,10.00,0.00,4.00,6.00,1,161,CAP
887241,81,2024/07/30  ,NON EUR1 BRAKE DISC,183807,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,63.56,4.00,0.00,4,0.00,0.00,0,,0,,,0.00,IE0109001,,OBS,10.00,0.00,4.00,6.00,1,161,CAP
853556,65,2024/04/01  ,NON EUR1 - BRAKE DISC,144704,(GAZ) COMLINE IRELAND LIMITED,ADC3035,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ.RENAULT,61.29,4.00,0.00,1,0.00,3.00,0,,0,,,0.00,IE0109001,,OBS,10.00,0.00,4.00,6.00,1,161,CAP
895014,88,2024/09/24  ,TUR STSUP,194710,(GAZ) COMLINE IRELAND LIMITED,CTR3360,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. R/L RENAULT,5.69,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,IBERICA
912670,60,2025/01/16  ,TUR STSUP,215113,(GAZ) COMLINE IRELAND LIMITED,CTR3360,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. R/L RENAULT,5.69,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,IBERICA
912670,61,2025/01/16  ,TUR STSUP,215113,(GAZ) COMLINE IRELAND LIMITED,CTR3436,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L  SKODA,5.48,6.00,0.00,3,0.00,3.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,FORMPART
912670,49,2025/01/16  ,TUR STSUP,215113,(GAZ) COMLINE IRELAND LIMITED,CTR3103,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L ALFA ROMEO,4.28,18.00,0.00,3,0.00,15.00,0,55024|15,0,,,0.00,IE0109001,CTR3464,WSL,0.00,59.00,0.00,9.00,1,161,AH
912670,57,2025/01/16  ,TUR STSUP,215113,(GAZ) COMLINE IRELAND LIMITED,CTR3210,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L OPEL-SUZUKI,5.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SLOW,0.00,0.00,0.00,28.00,1,161,AH
906952,80,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CHA299,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ  NISSAN,27.05,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,1.00,0.00,0.00,2.00,1,161,CG
885447,50,2024/07/19  ,NON EUR1 - WBK,182002,(GAZ) COMLINE IRELAND LIMITED,CHA172,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ R/L ALFA ROMEO,13.71,13.00,0.00,4,0.00,9.00,0,51996|1,0,,,0.00,IE0109001,,V-SLOW,20.00,0.00,0.00,4.00,1,161,CG
885447,37,2024/07/19  ,NON EUR1 - WBK,182002,(GAZ) COMLINE IRELAND LIMITED,CHA122,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ R/L SKODA -VW,16.23,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,OBS,2.00,0.00,0.00,2.00,1,161,CAP
912649,10,2025/01/16  ,NON EUR1 WBK+CV JOINT,215104,(GAZ) COMLINE IRELAND LIMITED,CHA014,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ AUDI-SEAT-SKODA-VW,11.39,4.00,0.00,4,0.00,0.00,0,,0,,,0.00,IE0109001,,FAST,131.00,0.00,0.00,16.00,1,161,CG
912649,19,2025/01/16  ,NON EUR1 WBK+CV JOINT,215104,(GAZ) COMLINE IRELAND LIMITED,CHA128,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ CITROEN,13.53,4.00,0.00,4,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,2.00,0.00,2.00,5.00,1,161,IBERICA
885447,41,2024/07/19  ,NON EUR1 - WBK,182002,(GAZ) COMLINE IRELAND LIMITED,CHA135,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L CITROEN,14.25,8.00,0.00,6,0.00,2.00,0,,0,,,0.00,IE0109001,,V-SLOW,24.00,0.00,0.00,6.00,1,161,CG
902081,73,2024/11/05  ,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,3.00,0.00,0.00,10.00,1,161,CG
898882,27,2024/10/15  ,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,3.00,0.00,0.00,10.00,1,161,CG
912649,20,2025/01/16  ,NON EUR1 WBK+CV JOINT,215104,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,3.00,0.00,0.00,10.00,1,161,CG
912669,14,2025/01/16  ,TUR STSUP,215112,(GAZ) COMLINE IRELAND LIMITED,CBJ7322,ΜΠΑΛΑΚΙ  ΕΜΠΡ. R/L ΚΑΤΩ DACIA,4.11,18.00,0.00,18,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,15.00,0.00,2.00,20.00,1,161,MT
912669,13,2025/01/16  ,TUR STSUP,215112,(GAZ) COMLINE IRELAND LIMITED,CBJ7281,ΜΠΑΛΑΚΙ ΕΜΠΡ. R/L ΚΑΤΩ  RENAULT,5.65,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,CAP
902090,1,2024/11/05  ,TUR STSUP,203413,(GAZ) COMLINE IRELAND LIMITED,CBJ7295,ΜΠΑΛΑΚΙ ΕΜΠΡ. R/L ΚΑΤΩ OPEL-PEUGEOT,6.90,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,CAP
904670,7,2024/11/19  ,TUR STSUP,206311,(GAZ) COMLINE IRELAND LIMITED,CBJ7180,ΜΠΑΛΑΚΙ ΕΜΠΡ.-ΚΑΤΩ HONDA,4.49,4.00,0.00,2,0.00,2.00,0,54129|2,0,,,0.00,IE0109001,,V-SLOW,0.00,0.00,0.00,2.00,1,161,AH
853568,27,2024/04/01  ,TUR STSUP,144709,(GAZ) COMLINE IRELAND LIMITED,CBJ7151,ΜΠΑΛΑΚΙ ΕΜΠΡ.-ΚΑΤΩ R/L VW,9.84,4.00,0.00,4,0.00,0.00,0,,0,,,0.00,IE0109001,,UD,0.00,0.00,0.00,4.00,1,161,CAP
857730,68,2024/04/01  ,NON EUR1 - CVJOINT+BRAKE DISC+WBK,150206,(GAZ) COMLINE IRELAND LIMITED,ECV101,ΜΠΙΛΙΟΦΟΡΟΣ ΕΞ. SEAT-SKODA-VW,13.22,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,V-SLOW,0.00,0.00,0.00,1.00,1,161,CG
912668,60,2025/01/16  ,NON EUR1 BRAKE PAD,215111,(GAZ) COMLINE IRELAND LIMITED,CBP32277,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ OΠΙΣΘ. NISSAN - RENAULT,11.58,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,AEV32277,SLOW,0.00,0.00,0.00,8.00,1,161,Z
906955,27,2024/12/03  ,NON EUR1 BRAKE PAD,209106,(GAZ) COMLINE IRELAND LIMITED,CBP03417,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  CITROEN-OPEL-PEUGEOT,10.35,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,ADB03417,V-SLOW,0.00,0.00,0.00,10.00,1,161,CAP
912668,21,2025/01/16  ,NON EUR1 BRAKE PAD,215111,(GAZ) COMLINE IRELAND LIMITED,CBP02423,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  RENAULT,12.60,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,ADB02423,V-SLOW,1.00,0.00,0.00,2.00,1,161,IBERICA
906955,44,2024/12/03  ,NON EUR1 BRAKE PAD,209106,(GAZ) COMLINE IRELAND LIMITED,CBP12213,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. ALFA ROMEO,14.40,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,ADB12213,V-SLOW,0.00,0.00,0.00,3.00,1,161,IBERICA
